,date,visitors_pool_total,sportbad_closed,freizeitbad_closed,sauna_closed,kursbecken_closed,event,sloop_dummy,school_holiday,bank_holiday,Price,temperature,wind_speed_max,sunshine_radiation,precipitation,snow_height,year,month
1751,2009-09-25,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,12.3,2,RS1,P0,S0,2009,9
1753,2009-09-26,899.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P3,12.8,2,RS2,P0,S0,2009,9
1754,2009-09-26,899.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P3,13.983819444444444,2,RS1,P0,S0,2009,9
1755,2009-09-27,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,13.1,2,RS2,P0,S0,2009,9
1756,2009-09-27,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,14.034826388888886,2,RS1,P0,S0,2009,9
1757,2009-09-28,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,13.9,3,RS0,P0,S0,2009,9
1758,2009-09-28,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,13.278368055555555,3,RS0,P0,S0,2009,9
1759,2009-09-29,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,14.5,3,RS0,P1,S0,2009,9
1760,2009-09-29,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,14.064201388888884,3,RS0,P1,S0,2009,9
1762,2009-09-30,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,12.85583333333333,3,RS0,P1,S0,2009,9
1761,2009-09-30,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,13.3,3,RS0,P1,S0,2009,9
1763,2009-10-01,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,12.0,3,RS1,P0,S0,2009,10
1764,2009-10-01,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,12.274340277777783,3,RS1,P0,S0,2009,10
1765,2009-10-02,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,9.1,3,RS0,P1,S0,2009,10
1766,2009-10-02,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,8.816770833333319,3,RS0,P1,S0,2009,10
1767,2009-10-03,1241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,P3,12.2,4,RS0,P1,S0,2009,10
1768,2009-10-03,1241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,P3,11.514652777777775,4,RS0,P1,S0,2009,10
1769,2009-10-04,1315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,11.6,4,RS1,P0,S0,2009,10
1770,2009-10-04,1315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,11.777604166666675,4,RS1,P0,S0,2009,10
1772,2009-10-05,878.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P3,9.359201388888888,2,RS0,P1,S0,2009,10
1771,2009-10-05,878.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P3,9.4,2,RS0,P1,S0,2009,10
1773,2009-10-06,859.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P3,13.4,3,RS0,P1,S0,2009,10
1774,2009-10-06,859.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P3,12.444340277777775,3,RS0,P1,S0,2009,10
1776,2009-10-07,1069.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P3,16.939618055555545,3,RS0,P2,S0,2009,10
1775,2009-10-07,1069.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P3,17.2,4,RS0,P2,S0,2009,10
1777,2009-10-08,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P3,10.6,3,RS1,P1,S0,2009,10
1778,2009-10-08,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P3,10.924270833333333,3,RS1,P1,S0,2009,10
1779,2009-10-09,826.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P3,8.2,3,RS2,P1,S0,2009,10
1780,2009-10-09,826.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P3,8.568888888888884,3,RS1,P1,S0,2009,10
1782,2009-10-10,914.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P3,9.671284722222225,2,RS0,P1,S0,2009,10
1781,2009-10-10,914.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P3,10.4,3,RS0,P1,S0,2009,10
1783,2009-10-11,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P3,10.9,3,RS0,P1,S0,2009,10
1784,2009-10-11,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P3,10.561076388888896,3,RS0,P1,S0,2009,10
1785,2009-10-12,1677.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P3,8.6,3,RS1,P0,S0,2009,10
1786,2009-10-12,1677.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P3,8.578333333333331,3,RS1,P0,S0,2009,10
1787,2009-10-13,1273.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P3,6.8,3,RS1,P0,S0,2009,10
1788,2009-10-13,1273.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P3,6.908159722222227,3,RS1,P0,S0,2009,10
1790,2009-10-14,1507.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P3,3.5913194444444447,3,RS1,P0,S0,2009,10
1789,2009-10-14,1507.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P3,2.9,3,RS1,P0,S0,2009,10
1791,2009-10-15,1513.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P3,3.0,3,RS2,P0,S0,2009,10
1792,2009-10-15,1513.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P3,3.6065625,3,RS1,P0,S0,2009,10
1793,2009-10-16,1352.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P3,8.0,4,RS0,P1,S0,2009,10
1794,2009-10-16,1352.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P3,7.267881944444437,4,RS0,P1,S0,2009,10
1795,2009-10-17,1102.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P3,6.6,3,RS1,P0,S0,2009,10
1796,2009-10-17,1102.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P3,6.8901041666666645,3,RS1,P0,S0,2009,10
1797,2009-10-18,1347.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P3,5.0,2,RS2,P0,S0,2009,10
1798,2009-10-18,1347.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P3,5.533229166666668,2,RS1,P0,S0,2009,10
1799,2009-10-19,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P3,6.9,2,RS0,P0,S0,2009,10
1800,2009-10-19,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P3,6.713506944444448,3,RS0,P0,S0,2009,10
1801,2009-10-20,915.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P3,5.7,3,RS2,P0,S0,2009,10
1802,2009-10-20,915.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P3,5.775381944444447,3,RS1,P0,S0,2009,10
1803,2009-10-21,1063.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P3,6.3,3,RS1,P0,S0,2009,10
1804,2009-10-21,1063.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P3,6.149618055555552,3,RS1,P0,S0,2009,10
1805,2009-10-22,1204.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P3,6.3,3,RS0,P0,S0,2009,10
1806,2009-10-22,1204.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P3,5.861979166666666,3,RS0,P0,S0,2009,10
1808,2009-10-23,989.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P3,8.793020833333337,2,RS0,P0,S0,2009,10
1807,2009-10-23,989.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P3,8.5,1,RS0,P0,S0,2009,10
1809,2009-10-24,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P3,10.5,3,RS0,P1,S0,2009,10
1810,2009-10-24,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,P3,10.336284722222226,3,RS0,P1,S0,2009,10
1811,2009-10-25,1544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,12.9,3,RS0,P0,S0,2009,10
1812,2009-10-25,1544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,12.738397212543545,3,RS0,P0,S0,2009,10
1813,2009-10-26,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,11.5,3,RS0,P1,S0,2009,10
1814,2009-10-26,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,11.080138888888891,3,RS0,P1,S0,2009,10
1815,2009-10-27,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,10.9,3,RS0,P0,S0,2009,10
1816,2009-10-27,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,10.826006944444453,2,RS0,P0,S0,2009,10
1817,2009-10-28,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,10.5,2,RS1,P0,S0,2009,10
1818,2009-10-28,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,10.532256944444448,2,RS0,P0,S0,2009,10
1819,2009-10-29,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,11.8,1,RS0,P0,S0,2009,10
1820,2009-10-29,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,11.382534722222225,2,RS0,P0,S0,2009,10
1821,2009-10-30,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,9.7,2,RS0,P0,S0,2009,10
1822,2009-10-30,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,9.639201388888882,3,RS0,P0,S0,2009,10
1823,2009-10-31,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,6.0,2,RS0,P0,S0,2009,10
1824,2009-10-31,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,5.839236111111116,2,RS0,P0,S0,2009,10
1826,2009-11-01,1258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,P3,9.298576388888883,4,RS0,P2,S0,2009,11
1825,2009-11-01,1258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,P3,9.7,3,RS0,P2,S0,2009,11
1827,2009-11-02,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,10.7,2,RS0,P0,S0,2009,11
1828,2009-11-02,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,10.574826388888887,3,RS0,P0,S0,2009,11
1830,2009-11-03,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,7.545381944444448,3,RS0,P1,S0,2009,11
1829,2009-11-03,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,7.8,3,RS1,P1,S0,2009,11
1831,2009-11-04,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,8.0,3,RS0,P1,S0,2009,11
1832,2009-11-04,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,7.619895833333337,3,RS0,P1,S0,2009,11
1833,2009-11-05,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,7.7,3,RS0,P1,S0,2009,11
1834,2009-11-05,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,7.4530555555555615,3,RS0,P1,S0,2009,11
1835,2009-11-06,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,9.0,3,RS0,P0,S0,2009,11
1836,2009-11-06,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,8.723506944444448,3,RS0,P0,S0,2009,11
1837,2009-11-07,1393.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P3,7.3,3,RS0,P1,S0,2009,11
1838,2009-11-07,1393.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,P3,7.0975,3,RS0,P1,S0,2009,11
1839,2009-11-08,1304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,6.7,2,RS1,P0,S0,2009,11
1840,2009-11-08,1304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,6.9778125000000015,3,RS0,P0,S0,2009,11
1841,2009-11-09,519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,6.0,3,RS0,P1,S0,2009,11
1842,2009-11-09,519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,5.585486111111113,3,RS0,P1,S0,2009,11
1843,2009-11-10,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,6.1,2,RS0,P2,S0,2009,11
1844,2009-11-10,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,5.563819444444445,2,RS0,P2,S0,2009,11
1845,2009-11-11,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,7.2,3,RS0,P1,S0,2009,11
1846,2009-11-11,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,6.821180555555558,3,RS0,P1,S0,2009,11
1848,2009-11-12,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,6.060868055555562,3,RS0,P0,S0,2009,11
1847,2009-11-12,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,6.2,3,RS0,P0,S0,2009,11
1850,2009-11-13,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,11.347118055555544,3,RS0,P0,S0,2009,11
1849,2009-11-13,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,11.4,3,RS0,P0,S0,2009,11
1851,2009-11-14,1147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,12.7,4,RS0,P0,S0,2009,11
1852,2009-11-14,1147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,12.666770833333326,3,RS0,P0,S0,2009,11
1853,2009-11-15,1574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,10.0,3,RS0,P1,S0,2009,11
1854,2009-11-15,1574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,9.927152777777783,4,RS0,P1,S0,2009,11
1855,2009-11-16,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,9.6,3,RS0,P0,S0,2009,11
1856,2009-11-16,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,9.2690625,3,RS0,P0,S0,2009,11
1857,2009-11-17,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,10.7,3,RS0,P0,S0,2009,11
1858,2009-11-17,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,10.53190972222222,3,RS0,P0,S0,2009,11
1859,2009-11-18,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,10.3,4,RS0,P1,S0,2009,11
1860,2009-11-18,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,9.784791666666663,4,RS0,P1,S0,2009,11
1861,2009-11-19,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,11.0,4,RS1,P0,S0,2009,11
1862,2009-11-19,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,10.889236111111124,4,RS0,P0,S0,2009,11
1864,2009-11-20,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,13.294548611111116,4,RS0,P0,S0,2009,11
1863,2009-11-20,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,13.4,3,RS1,P0,S0,2009,11
1865,2009-11-21,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,13.3,3,RS1,P0,S0,2009,11
1866,2009-11-21,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,13.288472222222225,2,RS0,P0,S0,2009,11
1867,2009-11-22,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,11.6,4,RS0,P1,S0,2009,11
1868,2009-11-22,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,11.512638888888894,4,RS0,P1,S0,2009,11
1869,2009-11-23,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,9.3,4,RS0,P2,S0,2009,11
1870,2009-11-23,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,8.896736111111112,4,RS0,P2,S0,2009,11
1871,2009-11-24,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,10.8,4,RS0,P0,S0,2009,11
1872,2009-11-24,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,10.30170138888889,4,RS0,P0,S0,2009,11
1873,2009-11-25,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,11.5,4,RS0,P0,S0,2009,11
1874,2009-11-25,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,11.236111111111104,4,RS0,P0,S0,2009,11
1875,2009-11-26,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,8.5,4,RS0,P2,S0,2009,11
1876,2009-11-26,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,8.190173611111113,4,RS0,P2,S0,2009,11
1877,2009-11-27,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,6.9,4,RS0,P1,S0,2009,11
1878,2009-11-27,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,6.511701388888893,4,RS0,P1,S0,2009,11
1879,2009-11-28,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,7.2,4,RS0,P2,S0,2009,11
1880,2009-11-28,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,6.859409722222218,4,RS0,P2,S0,2009,11
1881,2009-11-29,1171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,9.6,3,RS0,P0,S0,2009,11
1882,2009-11-29,1171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,9.324340277777774,3,RS0,P0,S0,2009,11
1884,2009-11-30,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,6.564479166666668,2,RS0,P0,S0,2009,11
1883,2009-11-30,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,6.2,2,RS0,P0,S0,2009,11
1885,2009-12-01,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,2.6,2,RS1,P0,S0,2009,12
1886,2009-12-01,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,3.1492013888888915,2,RS0,P0,S0,2009,12
1887,2009-12-02,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,2.3,3,RS0,P0,S0,2009,12
1888,2009-12-02,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,2.2829513888888884,3,RS0,P0,S0,2009,12
1889,2009-12-03,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,7.6,3,RS0,P0,S0,2009,12
1890,2009-12-03,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,7.367743055555558,3,RS0,P0,S0,2009,12
1891,2009-12-04,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,5.2,3,RS0,P0,S0,2009,12
1892,2009-12-04,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,5.1053472222222185,3,RS0,P0,S0,2009,12
1893,2009-12-05,879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,5.0,3,RS0,P2,S0,2009,12
1894,2009-12-05,879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,4.690937500000002,3,RS0,P2,S0,2009,12
1895,2009-12-06,1162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,9.3,3,RS0,P1,S0,2009,12
1896,2009-12-06,1162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,9.077673611111118,3,RS0,P1,S0,2009,12
1897,2009-12-07,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,6.4,3,RS1,P0,S0,2009,12
1898,2009-12-07,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,6.2949305555555535,3,RS0,P0,S0,2009,12
1899,2009-12-08,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,6.3,3,RS0,P1,S0,2009,12
1900,2009-12-08,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,5.826041666666666,3,RS0,P1,S0,2009,12
1902,2009-12-09,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,6.201215277777781,3,RS0,P2,S0,2009,12
1901,2009-12-09,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,6.5,3,RS1,P2,S0,2009,12
1903,2009-12-10,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,8.4,3,RS0,P2,S0,2009,12
1904,2009-12-10,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,7.8789583333333235,3,RS0,P2,S0,2009,12
1905,2009-12-11,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,5.2,3,RS0,P1,S0,2009,12
1906,2009-12-11,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,4.863055555555555,3,RS0,P1,S0,2009,12
1907,2009-12-12,1108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,2.9,3,RS0,P0,S0,2009,12
1908,2009-12-12,1108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,2.559305555555557,3,RS0,P0,S0,2009,12
1910,2009-12-13,1123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,0.5842013888888878,3,RS0,P0,S0,2009,12
1909,2009-12-13,1123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,0.8,3,RS1,P0,S0,2009,12
1912,2009-12-14,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,-1.1006944444444442,2,RS0,P0,S0,2009,12
1911,2009-12-14,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,-1.1,2,RS1,P0,S0,2009,12
1913,2009-12-15,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,-1.3,2,RS0,P0,S0,2009,12
1914,2009-12-15,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,-1.0554861111111105,2,RS0,P0,S0,2009,12
1915,2009-12-16,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,-2.2,2,RS1,P0,S0,2009,12
1916,2009-12-16,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,-1.8319791666666665,3,RS0,P0,S0,2009,12
1917,2009-12-17,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,-2.9,2,RS0,P0,S1,2009,12
1918,2009-12-17,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,-2.5844097222222224,2,RS0,P0,S1,2009,12
1919,2009-12-18,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,-5.1,3,RS0,P0,S1,2009,12
1920,2009-12-18,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,-4.980659722222223,3,RS0,P0,S1,2009,12
1921,2009-12-19,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,-12.1,2,RS1,P0,S1,2009,12
1922,2009-12-19,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,-11.855902777777764,2,RS0,P0,S1,2009,12
1924,2009-12-20,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,-6.642743055555554,3,RS0,P1,S1,2009,12
1923,2009-12-20,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,-6.1,3,RS0,P1,S1,2009,12
1925,2009-12-21,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,-1.6,3,RS1,P0,S1,2009,12
1926,2009-12-21,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,-1.7808333333333328,3,RS0,P0,S1,2009,12
1927,2009-12-22,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,0.9,3,RS0,P1,S1,2009,12
1928,2009-12-22,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3,0.5546180555555559,3,RS0,P1,S1,2009,12
1929,2009-12-23,483.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P3,-0.4,3,RS0,P0,S1,2009,12
1930,2009-12-23,483.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,P3,-0.24166666666666656,3,RS0,P0,S1,2009,12
1931,2009-12-24,372.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P3,-1.2,3,RS0,P1,S1,2009,12
1932,2009-12-24,372.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P3,-0.6653846153846154,3,RS0,P1,S1,2009,12
3119,2009-12-25,,,,,,,,,,,2.2,4,RS0,P1,S1,2009,12
3120,2009-12-25,,,,,,,,,,,1.6192361111111122,4,RS0,P1,S1,2009,12
1933,2009-12-26,785.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,P3,3.9,4,RS1,P0,S0,2009,12
1934,2009-12-26,785.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,P3,3.766284722222223,4,RS0,P0,S0,2009,12
1935,2009-12-27,1524.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P3,3.3,3,RS0,P1,S0,2009,12
1936,2009-12-27,1524.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P3,3.1106597222222216,3,RS0,P1,S0,2009,12
1937,2009-12-28,1542.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P3,2.1,3,RS0,P0,S0,2009,12
1938,2009-12-28,1542.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P3,2.4846527777777783,3,RS0,P0,S0,2009,12
1939,2009-12-29,1922.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P3,-0.6,3,RS0,P1,S0,2009,12
1940,2009-12-29,1922.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P3,-0.9132291666666666,3,RS0,P1,S0,2009,12
1941,2009-12-30,1576.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,P3,-0.2,3,RS0,P2,S1,2009,12
