,date,visitors_pool_total,sportbad_closed,freizeitbad_closed,sauna_closed,kursbecken_closed,event,sloop_dummy,school_holiday,bank_holiday,Price,precipitation,sunshine_radiation,temperature,wind_speed_max,snow_height,year,month,day,day_bis
1550,2009-06-16,288.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,13.548402777777767,3,0,2009,6,0,1
1549,2009-06-16,288.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,12.9,3,0,2009,6,0,1
1551,2009-06-17,377.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,15.6,3,0,2009,6,0,2
1552,2009-06-17,377.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,,3,16.333715277777774,3,0,2009,6,0,2
1553,2009-06-18,328.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,17.9,3,0,2009,6,0,3
1554,2009-06-18,328.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,18.106955017301047,3,0,2009,6,0,3
1555,2009-06-19,285.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,15.0,4,0,2009,6,0,4
1556,2009-06-19,285.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,15.398993055555554,3,0,2009,6,0,4
1557,2009-06-20,377.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1,12.9,4,0,2009,6,1,5
1558,2009-06-20,377.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,,2,12.631145833333328,3,0,2009,6,1,5
1560,2009-06-21,539.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,12.850798611111115,3,0,2009,6,2,6
1559,2009-06-21,539.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,12.8,3,0,2009,6,2,6
1562,2009-06-22,330.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,14.314062500000002,2,0,2009,6,0,0
1561,2009-06-22,330.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,14.2,2,0,2009,6,0,0
1563,2009-06-23,496.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,17.4,3,0,2009,6,0,1
1564,2009-06-23,496.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,,3,17.241041666666675,3,0,2009,6,0,1
1566,2009-06-24,623.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,,3,18.896840277777788,3,0,2009,6,0,2
1565,2009-06-24,623.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,18.8,3,0,2009,6,0,2
1567,2009-06-25,861.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2,18.8,3,0,2009,6,0,3
1568,2009-06-25,861.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,,3,19.01625,3,0,2009,6,0,3
1570,2009-06-26,639.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,,2,19.85201388888889,3,0,2009,6,0,4
1569,2009-06-26,639.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1,20.1,3,0,2009,6,0,4
1571,2009-06-27,687.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0,19.9,3,0,2009,6,1,5
1572,2009-06-27,687.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,,2,19.801250000000003,3,0,2009,6,1,5
1573,2009-06-28,2146.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1,20.1,2,0,2009,6,2,6
1574,2009-06-28,2146.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,,2,20.088888888888867,3,0,2009,6,2,6
1576,2009-06-29,1546.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,,2,21.90588235294117,2,0,2009,6,0,0
1575,2009-06-29,1546.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2,22.3,2,0,2009,6,0,0
1577,2009-06-30,2221.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2,23.0,2,0,2009,6,0,1
1578,2009-06-30,2221.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,,3,23.74860215053763,2,0,2009,6,0,1
1579,2009-07-01,2280.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2,22.7,2,0,2009,7,0,2
1580,2009-07-01,2280.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,,3,33.834098360655716,3,0,2009,7,0,2
1581,2009-07-02,1954.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3,23.8,3,0,2009,7,0,3
1582,2009-07-02,1954.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,,3,24.916748971193424,3,0,2009,7,0,3
1584,2009-07-03,2701.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,,2,24.549965277777737,3,0,2009,7,0,4
1583,2009-07-03,2701.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2,23.8,4,0,2009,7,0,4
1585,2009-07-04,1779.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2,20.9,3,0,2009,7,1,5
1586,2009-07-04,1779.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2,21.221215277777773,3,0,2009,7,1,5
1587,2009-07-05,2707.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,3,21.3,3,0,2009,7,2,6
1588,2009-07-05,2707.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,3,22.316493055555572,2,0,2009,7,2,6
1589,2009-07-06,1464.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1,19.1,3,0,2009,7,0,0
1590,2009-07-06,1464.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2,19.147604166666675,3,0,2009,7,0,0
1591,2009-07-07,1376.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,2,17.2,3,0,2009,7,0,1
1592,2009-07-07,1376.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,3,17.19538194444445,4,0,2009,7,0,1
1593,2009-07-08,1568.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0,15.1,4,0,2009,7,0,2
1594,2009-07-08,1568.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,1,14.82654618473896,3,0,2009,7,0,2
1595,2009-07-09,1559.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1,13.6,3,0,2009,7,0,3
1596,2009-07-09,1559.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2,13.258090277777786,3,0,2009,7,0,3
1597,2009-07-10,1607.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0,12.5,4,0,2009,7,0,4
1598,2009-07-10,1607.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,0,12.1645486111111,4,0,2009,7,0,4
1599,2009-07-11,1684.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1,13.6,3,0,2009,7,1,5
1600,2009-07-11,1684.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,1,13.45159722222222,3,0,2009,7,1,5
1601,2009-07-12,2800.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0,16.2,3,0,2009,7,2,6
1602,2009-07-12,2800.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,1,15.908541666666661,3,0,2009,7,2,6
1603,2009-07-13,1535.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3,18.2,3,0,2009,7,0,0
1604,2009-07-13,1535.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,3,18.525868055555534,3,0,2009,7,0,0
1606,2009-07-14,1979.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,3,20.945138888888923,4,0,2009,7,0,1
1605,2009-07-14,1979.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2,20.8,3,0,2009,7,0,1
1607,2009-07-15,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3,21.3,3,0,2009,7,0,2
1608,2009-07-15,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,3,21.716145833333336,3,0,2009,7,0,2
1610,2009-07-16,2256.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,3,21.63277777777779,3,0,2009,7,0,3
1609,2009-07-16,2256.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3,21.1,2,0,2009,7,0,3
1611,2009-07-17,1591.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1,20.2,3,0,2009,7,0,4
1612,2009-07-17,1591.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,1,20.359513888888888,3,0,2009,7,0,4
1613,2009-07-18,1473.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0,16.5,3,0,2009,7,1,5
1614,2009-07-18,1473.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,1,16.40718750000002,3,0,2009,7,1,5
1616,2009-07-19,2581.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,1,15.133090277777775,3,0,2009,7,2,6
1615,2009-07-19,2581.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1,15.2,3,0,2009,7,2,6
1617,2009-07-20,1640.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1,16.4,3,0,2009,7,0,0
1618,2009-07-20,1640.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2,16.007430555555562,3,0,2009,7,0,0
1619,2009-07-21,2015.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,2,20.2,4,0,2009,7,0,1
1620,2009-07-21,2015.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,3,20.08694444444444,3,0,2009,7,0,1
1621,2009-07-22,2343.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1,21.5,3,0,2009,7,0,2
1622,2009-07-22,2343.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,1,21.269094076655065,3,0,2009,7,0,2
1624,2009-07-23,1926.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,1,18.12597222222222,2,0,2009,7,0,3
1623,2009-07-23,1926.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0,17.9,3,0,2009,7,0,3
1625,2009-07-24,1798.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,1,15.8,3,0,2009,7,0,4
1626,2009-07-24,1798.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2,16.055416666666673,3,0,2009,7,0,4
1627,2009-07-25,2088.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1,16.0,4,0,2009,7,1,5
1628,2009-07-25,2088.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2,16.034305555555562,3,0,2009,7,1,5
1629,2009-07-26,2183.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2,17.9,3,0,2009,7,2,6
1630,2009-07-26,2183.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2,17.900624999999994,3,0,2009,7,2,6
1631,2009-07-27,2318.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2,21.0,3,0,2009,7,0,0
1632,2009-07-27,2318.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,3,21.005486111111104,3,0,2009,7,0,0
1633,2009-07-28,1708.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2,16.8,2,0,2009,7,0,1
1634,2009-07-28,1708.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2,17.022743055555555,3,0,2009,7,0,1
1635,2009-07-29,2129.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1,20.1,3,0,2009,7,0,2
1636,2009-07-29,2129.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,0,13.648026315789465,2,0,2009,7,0,2
1637,2009-07-30,1998.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2,17.6,4,0,2009,7,0,3
1638,2009-07-30,1998.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,3,17.561208791208784,4,0,2009,7,0,3
1639,2009-07-31,1566.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3,15.9,2,0,2009,7,0,4
1640,2009-07-31,1566.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,3,16.49982638888888,2,0,2009,7,0,4
1642,2009-08-01,1691.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2,19.435694444444433,3,0,2009,8,1,5
1641,2009-08-01,1691.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1,18.5,2,0,2009,8,1,5
1643,2009-08-02,2601.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0,18.1,3,0,2009,8,2,6
1644,2009-08-02,2601.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,1,17.99409722222219,3,0,2009,8,2,6
1646,2009-08-03,1626.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,1,16.256423611111103,2,0,2009,8,0,0
1645,2009-08-03,1626.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1,15.8,2,0,2009,8,0,0
1648,2009-08-04,2184.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2,18.777638888888887,2,0,2009,8,0,1
1647,2009-08-04,2184.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2,17.4,2,0,2009,8,0,1
1649,2009-08-05,3483.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3,20.2,2,0,2009,8,0,2
1650,2009-08-05,3483.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,3,21.726724738675962,2,0,2009,8,0,2
1652,2009-08-06,2069.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,3,23.593472222222232,3,0,2009,8,0,3
1651,2009-08-06,2069.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,3,22.5,2,0,2009,8,0,3
1654,2009-08-07,1971.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,2,24.87788194444445,3,0,2009,8,0,4
1653,2009-08-07,1971.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2,23.7,2,0,2009,8,0,4
1656,2009-08-08,1434.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,0,18.976354166666663,2,0,2009,8,1,5
1655,2009-08-08,1434.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0,19.0,2,0,2009,8,1,5
1657,2009-08-09,2055.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0,19.3,2,0,2009,8,2,6
1658,2009-08-09,2055.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,1,19.197465277777773,2,0,2009,8,2,6
1659,2009-08-10,805.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1,19.2,2,0,2009,8,0,0
1660,2009-08-10,805.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,1,19.50072916666666,2,0,2009,8,0,0
1661,2009-08-11,980.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1,18.5,3,0,2009,8,0,1
1662,2009-08-11,980.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,1,18.480625,3,0,2009,8,0,1
1663,2009-08-12,1171.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0,17.5,3,0,2009,8,0,2
1664,2009-08-12,1171.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,1,17.27034843205574,3,0,2009,8,0,2
1665,2009-08-13,1049.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1,17.2,2,0,2009,8,0,3
1666,2009-08-13,1049.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,2,17.127812499999994,2,0,2009,8,0,3
1667,2009-08-14,997.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2,16.3,2,0,2009,8,0,4
1668,2009-08-14,997.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,2,16.918229166666666,2,0,2009,8,0,4
1669,2009-08-15,1471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,20.9,3,0,2009,8,1,5
1670,2009-08-15,1471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,20.779270833333328,3,0,2009,8,1,5
1671,2009-08-16,1852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,20.4,3,0,2009,8,2,6
1672,2009-08-16,1852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,20.852604166666666,3,0,2009,8,2,6
1673,2009-08-17,834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1,18.5,3,0,2009,8,0,0
1674,2009-08-17,834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,18.63833333333333,3,0,2009,8,0,0
1675,2009-08-18,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,18.0,3,0,2009,8,0,1
1676,2009-08-18,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,18.281666666666673,3,0,2009,8,0,1
1677,2009-08-19,1487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,21.7,2,0,2009,8,0,2
1678,2009-08-19,1487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,22.78090592334495,2,0,2009,8,0,2
1680,2009-08-20,2613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,26.062986111111112,3,0,2009,8,0,3
1679,2009-08-20,2613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2,25.3,4,0,2009,8,0,3
1681,2009-08-21,957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,18.7,2,0,2009,8,0,4
1682,2009-08-21,957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,18.81184027777779,3,0,2009,8,0,4
1683,2009-08-22,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,16.3,3,0,2009,8,1,5
1684,2009-08-22,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,17.12138888888889,3,0,2009,8,1,5
1685,2009-08-23,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,17.8,3,0,2009,8,2,6
1686,2009-08-23,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,18.906354166666667,3,0,2009,8,2,6
1687,2009-08-24,1054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,20.5,3,0,2009,8,0,0
1688,2009-08-24,1054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,3,21.305486111111115,3,0,2009,8,0,0
1690,2009-08-25,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,19.50444444444444,2,0,2009,8,0,1
1689,2009-08-25,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,19.4,3,0,2009,8,0,1
1691,2009-08-26,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,18.3,3,0,2009,8,0,2
1692,2009-08-26,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,18.562604166666667,3,0,2009,8,0,2
1693,2009-08-27,758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,21.5,3,0,2009,8,0,3
1694,2009-08-27,758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,21.341006944444448,3,0,2009,8,0,3
1695,2009-08-28,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,18.1,4,0,2009,8,0,4
1696,2009-08-28,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,18.126979166666672,4,0,2009,8,0,4
1697,2009-08-29,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,13.5,3,0,2009,8,1,5
1698,2009-08-29,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,13.839479166666667,3,0,2009,8,1,5
1699,2009-08-30,1585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,14.0,3,0,2009,8,2,6
1700,2009-08-30,1585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,13.800659722222214,3,0,2009,8,2,6
1701,2009-08-31,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,19.1,3,0,2009,8,0,0
1702,2009-08-31,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,18.69809027777778,3,0,2009,8,0,0
1703,2009-09-01,790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1,20.1,3,0,2009,9,0,1
1704,2009-09-01,790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,19.614479166666673,3,0,2009,9,0,1
1706,2009-09-02,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,16.62506944444445,3,0,2009,9,0,2
1705,2009-09-02,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1,16.5,3,0,2009,9,0,2
1708,2009-09-03,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,15.000000000000007,4,0,2009,9,0,3
1707,2009-09-03,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,15.1,4,0,2009,9,0,3
1709,2009-09-04,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1,14.3,4,0,2009,9,0,4
1710,2009-09-04,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,14.105069444444439,3,0,2009,9,0,4
1711,2009-09-05,1529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1,13.5,3,0,2009,9,1,5
1712,2009-09-05,1529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,13.219444444444445,3,0,2009,9,1,5
1713,2009-09-06,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,13.8,3,0,2009,9,2,6
1714,2009-09-06,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,13.557534722222226,3,0,2009,9,2,6
1715,2009-09-07,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,16.1,2,0,2009,9,0,0
1716,2009-09-07,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,16.452048611111106,2,0,2009,9,0,0
1717,2009-09-08,651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,18.6,2,0,2009,9,0,1
1718,2009-09-08,651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2,19.737847222222225,2,0,2009,9,0,1
1719,2009-09-09,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,18.5,3,0,2009,9,0,2
1720,2009-09-09,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,19.1175,3,0,2009,9,0,2
1721,2009-09-10,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,15.3,3,0,2009,9,0,3
1722,2009-09-10,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,15.431562499999993,3,0,2009,9,0,3
1724,2009-09-11,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,14.55069444444445,3,0,2009,9,0,4
1723,2009-09-11,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,14.7,3,0,2009,9,0,4
1726,2009-09-12,816.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,,1,14.345034722222223,2,0,2009,9,1,5
1725,2009-09-12,816.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1,13.9,2,0,2009,9,1,5
1727,2009-09-13,1394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,13.7,3,0,2009,9,2,6
1728,2009-09-13,1394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,13.561666666666653,3,0,2009,9,2,6
1730,2009-09-14,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,13.840347222222213,3,0,2009,9,0,0
1729,2009-09-14,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,14.1,3,0,2009,9,0,0
1731,2009-09-15,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,14.4,3,0,2009,9,0,1
1732,2009-09-15,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0,13.858645833333323,3,0,2009,9,0,1
1734,2009-09-16,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1,15.428888888888874,3,0,2009,9,0,2
1733,2009-09-16,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,15.5,3,0,2009,9,0,2
1735,2009-09-17,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,12.8,2,0,2009,9,0,3
