,date,visitors_pool_total,sportbad_closed,freizeitbad_closed,kursbecken_closed,school_holiday,bank_holiday,temperature,sunshine_radiation,snow_height,year,month,day
549,2006-09-21,689.0,0.0,0.0,0.0,0.0,0.0,18.1,RS2,S0,2006,9,0
550,2006-09-22,760.0,0.0,0.0,0.0,0.0,0.0,20.6,RS2,S0,2006,9,0
551,2006-09-23,1066.0,0.0,0.0,0.0,0.0,0.0,19.4,RS1,S0,2006,9,1
552,2006-09-24,1512.0,0.0,0.0,0.0,0.0,0.0,19.4,RS2,S0,2006,9,2
553,2006-09-25,685.0,0.0,0.0,0.0,0.0,0.0,17.4,RS1,S0,2006,9,0
554,2006-09-26,621.0,0.0,0.0,0.0,0.0,0.0,16.7,RS0,S0,2006,9,0
555,2006-09-27,609.0,0.0,0.0,0.0,0.0,0.0,15.3,RS1,S0,2006,9,0
556,2006-09-28,669.0,0.0,0.0,0.0,0.0,0.0,15.5,RS1,S0,2006,9,0
557,2006-09-29,658.0,0.0,0.0,0.0,0.0,0.0,16.8,RS1,S0,2006,9,0
558,2006-09-30,1006.0,0.0,0.0,0.0,0.0,0.0,16.3,RS1,S0,2006,9,1
559,2006-10-01,1774.0,0.0,0.0,0.0,0.0,0.0,15.4,RS1,S0,2006,10,2
560,2006-10-02,2029.0,0.0,0.0,0.0,3.0,0.0,15.1,RS0,S0,2006,10,0
561,2006-10-03,2107.0,0.0,0.0,0.0,2.0,1.0,13.5,RS0,S0,2006,10,0
562,2006-10-04,885.0,0.0,0.0,0.0,2.0,0.0,12.7,RS0,S0,2006,10,0
563,2006-10-05,969.0,0.0,0.0,0.0,2.0,0.0,12.3,RS0,S0,2006,10,0
564,2006-10-06,972.0,0.0,0.0,0.0,2.0,0.0,14.2,RS0,S0,2006,10,0
565,2006-10-07,1059.0,0.0,0.0,0.0,2.0,0.0,12.9,RS1,S0,2006,10,1
566,2006-10-08,1496.0,0.0,0.0,0.0,2.0,0.0,11.5,RS1,S0,2006,10,2
567,2006-10-09,924.0,0.0,0.0,0.0,2.0,0.0,12.7,RS2,S0,2006,10,0
568,2006-10-10,961.0,0.0,0.0,0.0,2.0,0.0,15.5,RS0,S0,2006,10,0
569,2006-10-11,1164.0,0.0,0.0,0.0,2.0,0.0,14.3,RS2,S0,2006,10,0
570,2006-10-12,1180.0,0.0,0.0,0.0,2.0,0.0,15.0,RS1,S0,2006,10,0
571,2006-10-13,1038.0,0.0,0.0,0.0,2.0,0.0,14.7,RS0,S0,2006,10,0
572,2006-10-14,1137.0,0.0,0.0,0.0,2.0,0.0,12.8,RS0,S0,2006,10,1
573,2006-10-15,1516.0,0.0,0.0,0.0,0.0,0.0,10.2,RS1,S0,2006,10,2
574,2006-10-16,1063.0,0.0,0.0,0.0,1.0,0.0,10.0,RS2,S0,2006,10,0
575,2006-10-17,895.0,0.0,0.0,0.0,1.0,0.0,10.5,RS2,S0,2006,10,0
576,2006-10-18,1238.0,0.0,0.0,0.0,1.0,0.0,12.3,RS1,S0,2006,10,0
577,2006-10-19,1197.0,0.0,0.0,0.0,1.0,0.0,13.5,RS0,S0,2006,10,0
578,2006-10-20,1133.0,0.0,0.0,0.0,1.0,0.0,15.0,RS1,S0,2006,10,0
579,2006-10-21,1355.0,0.0,0.0,0.0,1.0,0.0,14.7,RS0,S0,2006,10,1
580,2006-10-22,1833.0,0.0,0.0,0.0,1.0,0.0,14.8,RS1,S0,2006,10,2
581,2006-10-23,1472.0,0.0,0.0,0.0,1.0,0.0,16.0,RS0,S0,2006,10,0
582,2006-10-24,1455.0,0.0,0.0,0.0,1.0,0.0,13.3,RS0,S0,2006,10,0
583,2006-10-25,1418.0,0.0,0.0,0.0,1.0,0.0,12.0,RS1,S0,2006,10,0
584,2006-10-26,1281.0,0.0,0.0,0.0,1.0,0.0,17.6,RS1,S0,2006,10,0
585,2006-10-27,1373.0,0.0,0.0,0.0,1.0,0.0,13.2,RS1,S0,2006,10,0
586,2006-10-28,1310.0,0.0,0.0,0.0,1.0,0.0,11.3,RS0,S0,2006,10,1
587,2006-10-29,1583.0,0.0,0.0,0.0,0.0,0.0,13.5,RS1,S0,2006,10,2
588,2006-10-30,745.0,0.0,0.0,0.0,0.0,0.0,11.2,RS0,S0,2006,10,0
589,2006-10-31,578.0,0.0,0.0,0.0,0.0,0.0,11.1,RS0,S0,2006,10,0
590,2006-11-01,1104.0,0.0,0.0,0.0,0.0,1.0,5.0,RS0,S0,2006,11,0
591,2006-11-02,571.0,0.0,0.0,0.0,0.0,0.0,3.0,RS0,S0,2006,11,0
592,2006-11-03,658.0,0.0,0.0,0.0,0.0,0.0,3.8,RS0,S0,2006,11,0
593,2006-11-04,1112.0,0.0,0.0,0.0,0.0,0.0,7.8,RS0,S0,2006,11,1
594,2006-11-05,1389.0,0.0,0.0,0.0,0.0,0.0,10.4,RS0,S0,2006,11,2
595,2006-11-06,669.0,0.0,0.0,0.0,0.0,0.0,10.6,RS0,S0,2006,11,0
596,2006-11-07,520.0,0.0,0.0,0.0,0.0,0.0,7.7,RS0,S0,2006,11,0
597,2006-11-08,561.0,0.0,0.0,0.0,0.0,0.0,7.3,RS0,S0,2006,11,0
598,2006-11-09,534.0,0.0,0.0,0.0,0.0,0.0,8.3,RS1,S0,2006,11,0
599,2006-11-10,547.0,0.0,0.0,0.0,0.0,0.0,5.6,RS1,S0,2006,11,0
600,2006-11-11,1513.0,0.0,0.0,0.0,0.0,0.0,7.1,RS0,S0,2006,11,1
601,2006-11-12,1706.0,0.0,0.0,0.0,0.0,0.0,6.1,RS0,S0,2006,11,2
602,2006-11-13,716.0,0.0,0.0,0.0,0.0,0.0,8.8,RS0,S0,2006,11,0
603,2006-11-14,569.0,0.0,0.0,0.0,0.0,0.0,11.4,RS0,S0,2006,11,0
604,2006-11-15,611.0,0.0,0.0,0.0,0.0,0.0,12.5,RS0,S0,2006,11,0
605,2006-11-16,522.0,0.0,0.0,0.0,0.0,0.0,14.3,RS1,S0,2006,11,0
606,2006-11-17,669.0,0.0,0.0,0.0,0.0,0.0,11.8,RS0,S0,2006,11,0
607,2006-11-18,1349.0,0.0,0.0,0.0,0.0,0.0,8.2,RS0,S0,2006,11,1
608,2006-11-19,1717.0,0.0,0.0,0.0,0.0,0.0,4.7,RS0,S0,2006,11,2
609,2006-11-20,653.0,0.0,0.0,0.0,0.0,0.0,6.0,RS0,S0,2006,11,0
610,2006-11-21,560.0,0.0,0.0,0.0,0.0,0.0,7.5,RS0,S0,2006,11,0
611,2006-11-22,567.0,0.0,0.0,0.0,0.0,0.0,5.1,RS0,S0,2006,11,0
612,2006-11-23,568.0,0.0,0.0,0.0,0.0,0.0,8.5,RS0,S0,2006,11,0
613,2006-11-24,881.0,0.0,0.0,0.0,0.0,0.0,9.9,RS1,S0,2006,11,0
614,2006-11-25,1136.0,0.0,0.0,0.0,0.0,0.0,14.7,RS0,S0,2006,11,1
615,2006-11-26,1744.0,0.0,0.0,0.0,0.0,0.0,11.1,RS0,S0,2006,11,2
616,2006-11-27,701.0,0.0,0.0,0.0,0.0,0.0,10.2,RS1,S0,2006,11,0
617,2006-11-28,552.0,0.0,0.0,0.0,0.0,0.0,10.7,RS1,S0,2006,11,0
618,2006-11-29,527.0,0.0,0.0,0.0,0.0,0.0,9.2,RS0,S0,2006,11,0
619,2006-11-30,500.0,0.0,0.0,0.0,0.0,0.0,5.4,RS1,S0,2006,11,0
620,2006-12-01,575.0,0.0,0.0,0.0,0.0,0.0,8.5,RS1,S0,2006,12,0
621,2006-12-02,904.0,0.0,0.0,0.0,0.0,0.0,9.9,RS0,S0,2006,12,1
622,2006-12-03,1104.0,0.0,0.0,0.0,0.0,0.0,10.3,RS1,S0,2006,12,2
623,2006-12-04,581.0,0.0,0.0,0.0,0.0,0.0,8.7,RS0,S0,2006,12,0
624,2006-12-05,541.0,0.0,0.0,0.0,0.0,0.0,13.0,RS0,S0,2006,12,0
625,2006-12-06,544.0,0.0,0.0,0.0,0.0,0.0,9.7,RS0,S0,2006,12,0
626,2006-12-07,482.0,0.0,0.0,0.0,0.0,0.0,7.8,RS0,S0,2006,12,0
627,2006-12-08,754.0,0.0,0.0,0.0,0.0,0.0,9.7,RS0,S0,2006,12,0
628,2006-12-09,1162.0,0.0,0.0,0.0,0.0,0.0,6.3,RS0,S0,2006,12,1
629,2006-12-10,1205.0,0.0,0.0,0.0,0.0,0.0,3.4,RS1,S0,2006,12,2
630,2006-12-11,640.0,0.0,0.0,0.0,0.0,0.0,5.7,RS0,S0,2006,12,0
631,2006-12-12,646.0,0.0,0.0,0.0,0.0,0.0,6.7,RS1,S0,2006,12,0
632,2006-12-13,481.0,0.0,0.0,0.0,0.0,0.0,8.9,RS0,S0,2006,12,0
633,2006-12-14,490.0,0.0,0.0,0.0,0.0,0.0,9.6,RS0,S0,2006,12,0
634,2006-12-15,633.0,0.0,0.0,0.0,0.0,0.0,7.4,RS1,S0,2006,12,0
635,2006-12-16,917.0,0.0,0.0,0.0,0.0,0.0,6.5,RS0,S0,2006,12,1
636,2006-12-17,1263.0,0.0,0.0,0.0,0.0,0.0,4.1,RS0,S0,2006,12,2
637,2006-12-18,594.0,0.0,0.0,0.0,0.0,0.0,1.6,RS0,S0,2006,12,0
638,2006-12-19,416.0,0.0,0.0,0.0,0.0,0.0,0.9,RS0,S0,2006,12,0
639,2006-12-20,553.0,0.0,0.0,0.0,0.0,0.0,2.6,RS0,S0,2006,12,0
640,2006-12-21,577.0,0.0,0.0,0.0,2.0,0.0,6.0,RS0,S0,2006,12,0
641,2006-12-22,649.0,0.0,0.0,0.0,2.0,0.0,5.5,RS0,S0,2006,12,0
642,2006-12-23,780.0,0.0,0.0,0.0,3.0,0.0,3.0,RS0,S0,2006,12,1
643,2006-12-24,383.0,0.0,0.0,0.0,3.0,0.0,2.4,RS0,S0,2006,12,2
3116,2006-12-25,,,,,,,4.7,RS0,S0,2006,12,0
644,2006-12-26,666.0,0.0,0.0,0.0,3.0,1.0,1.6,RS0,S0,2006,12,0
645,2006-12-27,1410.0,0.0,0.0,0.0,3.0,0.0,0.2,RS0,S0,2006,12,0
646,2006-12-28,2000.0,0.0,0.0,0.0,3.0,0.0,2.4,RS0,S0,2006,12,0
647,2006-12-29,1798.0,0.0,0.0,0.0,3.0,0.0,4.8,RS1,S0,2006,12,0
648,2006-12-30,1720.0,0.0,0.0,0.0,3.0,0.0,8.1,RS0,S0,2006,12,1
649,2006-12-31,994.0,0.0,0.0,0.0,3.0,0.0,8.7,RS0,S0,2006,12,2
650,2007-01-01,642.0,0.0,0.0,0.0,3.0,1.0,7.6,RS0,S0,2007,1,0
651,2007-01-02,1644.0,0.0,0.0,0.0,3.0,0.0,4.7,RS0,S0,2007,1,0
652,2007-01-03,2285.0,0.0,0.0,0.0,3.0,0.0,5.2,RS0,S0,2007,1,0
653,2007-01-04,2257.0,0.0,0.0,0.0,3.0,0.0,7.7,RS0,S0,2007,1,0
654,2007-01-05,1881.0,0.0,0.0,0.0,3.0,0.0,7.4,RS0,S0,2007,1,0
655,2007-01-06,1856.0,0.0,0.0,0.0,1.0,0.0,8.0,RS0,S0,2007,1,1
656,2007-01-07,2334.0,0.0,0.0,0.0,0.0,0.0,7.0,RS0,S0,2007,1,2
657,2007-01-08,729.0,0.0,0.0,0.0,0.0,0.0,7.8,RS0,S0,2007,1,0
658,2007-01-09,637.0,0.0,0.0,0.0,0.0,0.0,12.4,RS0,S0,2007,1,0
659,2007-01-10,711.0,0.0,0.0,0.0,0.0,0.0,11.0,RS0,S0,2007,1,0
660,2007-01-11,626.0,0.0,0.0,0.0,0.0,0.0,6.4,RS0,S0,2007,1,0
661,2007-01-12,904.0,0.0,0.0,0.0,0.0,0.0,8.8,RS0,S0,2007,1,0
662,2007-01-13,1907.0,0.0,0.0,0.0,0.0,0.0,10.9,RS0,S0,2007,1,1
663,2007-01-14,2465.0,0.0,0.0,0.0,0.0,0.0,6.8,RS1,S0,2007,1,2
664,2007-01-15,739.0,0.0,0.0,0.0,0.0,0.0,4.9,RS1,S0,2007,1,0
665,2007-01-16,650.0,0.0,0.0,0.0,0.0,0.0,6.2,RS0,S0,2007,1,0
666,2007-01-17,725.0,0.0,0.0,0.0,0.0,0.0,9.1,RS0,S0,2007,1,0
667,2007-01-18,413.0,0.0,0.0,0.0,0.0,0.0,8.8,RS0,S0,2007,1,0
668,2007-01-19,770.0,0.0,0.0,0.0,0.0,0.0,8.3,RS0,S0,2007,1,0
669,2007-01-20,1702.0,0.0,0.0,0.0,0.0,0.0,9.6,RS0,S0,2007,1,1
670,2007-01-21,2391.0,0.0,0.0,0.0,0.0,0.0,5.5,RS0,S0,2007,1,2
671,2007-01-22,1233.0,0.0,0.0,0.0,0.0,0.0,1.6,RS0,S0,2007,1,0
672,2007-01-23,542.0,0.0,0.0,0.0,0.0,0.0,-4.5,RS1,S0,2007,1,0
673,2007-01-24,597.0,0.0,0.0,0.0,0.0,0.0,-3.8,RS1,S0,2007,1,0
674,2007-01-25,526.0,0.0,0.0,0.0,0.0,0.0,-2.5,RS1,S0,2007,1,0
675,2007-01-26,561.0,0.0,0.0,0.0,0.0,0.0,-1.1,RS0,S0,2007,1,0
676,2007-01-27,1208.0,0.0,0.0,0.0,0.0,0.0,1.8,RS0,S1,2007,1,1
677,2007-01-28,1875.0,0.0,0.0,0.0,0.0,0.0,4.7,RS0,S0,2007,1,2
678,2007-01-29,809.0,0.0,0.0,0.0,0.0,0.0,6.2,RS1,S0,2007,1,0
679,2007-01-30,669.0,0.0,0.0,0.0,0.0,0.0,6.8,RS0,S0,2007,1,0
680,2007-01-31,903.0,0.0,0.0,0.0,0.0,0.0,6.1,RS0,S0,2007,1,0
681,2007-02-01,1435.0,0.0,0.0,0.0,1.0,0.0,6.6,RS0,S0,2007,2,0
682,2007-02-02,1434.0,0.0,0.0,0.0,1.0,0.0,7.0,RS0,S0,2007,2,0
683,2007-02-03,1713.0,0.0,0.0,0.0,0.0,0.0,6.0,RS0,S0,2007,2,1
684,2007-02-04,1831.0,0.0,0.0,0.0,0.0,0.0,4.9,RS0,S0,2007,2,2
685,2007-02-05,760.0,0.0,0.0,0.0,0.0,0.0,1.4,RS0,S0,2007,2,0
686,2007-02-06,592.0,0.0,0.0,0.0,0.0,0.0,0.7,RS1,S0,2007,2,0
687,2007-02-07,736.0,0.0,0.0,0.0,0.0,0.0,-1.0,RS1,S0,2007,2,0
688,2007-02-08,406.0,0.0,0.0,0.0,0.0,0.0,-2.1,RS0,S0,2007,2,0
689,2007-02-09,635.0,0.0,0.0,0.0,0.0,0.0,1.6,RS0,S1,2007,2,0
690,2007-02-10,2518.0,0.0,0.0,0.0,0.0,0.0,0.0,RS0,S0,2007,2,1
691,2007-02-11,2240.0,0.0,0.0,0.0,0.0,0.0,5.1,RS0,S0,2007,2,2
692,2007-02-12,1086.0,0.0,0.0,0.0,0.0,0.0,6.9,RS0,S0,2007,2,0
693,2007-02-13,685.0,0.0,0.0,0.0,0.0,0.0,6.5,RS0,S0,2007,2,0
694,2007-02-14,692.0,0.0,0.0,0.0,0.0,0.0,5.2,RS0,S0,2007,2,0
695,2007-02-15,517.0,0.0,0.0,0.0,0.0,0.0,5.3,RS1,S0,2007,2,0
696,2007-02-16,904.0,0.0,0.0,0.0,0.0,0.0,4.6,RS1,S0,2007,2,0
697,2007-02-17,1177.0,0.0,0.0,0.0,0.0,0.0,6.9,RS1,S0,2007,2,1
698,2007-02-18,1559.0,0.0,0.0,0.0,0.0,0.0,5.3,RS1,S0,2007,2,2
699,2007-02-19,1149.0,0.0,0.0,0.0,0.0,0.0,4.2,RS0,S0,2007,2,0
700,2007-02-20,783.0,0.0,0.0,0.0,0.0,0.0,5.6,RS0,S0,2007,2,0
701,2007-02-21,704.0,0.0,0.0,0.0,0.0,0.0,7.8,RS0,S0,2007,2,0
702,2007-02-22,636.0,0.0,0.0,0.0,0.0,0.0,7.5,RS1,S0,2007,2,0
703,2007-02-23,840.0,0.0,0.0,0.0,0.0,0.0,9.1,RS0,S0,2007,2,0
704,2007-02-24,1420.0,0.0,0.0,0.0,0.0,0.0,9.1,RS0,S0,2007,2,1
705,2007-02-25,2106.0,0.0,0.0,0.0,0.0,0.0,7.2,RS0,S0,2007,2,2
706,2007-02-26,772.0,0.0,0.0,0.0,0.0,0.0,6.1,RS0,S0,2007,2,0
707,2007-02-27,1130.0,0.0,0.0,0.0,0.0,0.0,5.1,RS0,S0,2007,2,0
708,2007-02-28,817.0,0.0,0.0,0.0,0.0,0.0,8.8,RS0,S0,2007,2,0
709,2007-03-01,561.0,0.0,0.0,0.0,0.0,0.0,7.4,RS0,S0,2007,3,0
710,2007-03-02,874.0,0.0,0.0,0.0,0.0,0.0,5.5,RS1,S0,2007,3,0
711,2007-03-03,1576.0,0.0,0.0,0.0,0.0,0.0,4.0,RS0,S0,2007,3,1
712,2007-03-04,2072.0,0.0,0.0,0.0,0.0,0.0,7.3,RS0,S0,2007,3,2
713,2007-03-05,783.0,0.0,0.0,0.0,0.0,0.0,8.7,RS1,S0,2007,3,0
714,2007-03-06,657.0,0.0,0.0,0.0,0.0,0.0,9.1,RS0,S0,2007,3,0
715,2007-03-07,645.0,0.0,0.0,0.0,0.0,0.0,8.0,RS0,S0,2007,3,0
716,2007-03-08,555.0,0.0,0.0,0.0,0.0,0.0,7.4,RS0,S0,2007,3,0
717,2007-03-09,858.0,0.0,0.0,0.0,0.0,0.0,6.4,RS0,S0,2007,3,0
718,2007-03-10,1763.0,0.0,0.0,0.0,0.0,0.0,6.3,RS1,S0,2007,3,1
719,2007-03-11,1785.0,0.0,0.0,0.0,0.0,0.0,9.0,RS2,S0,2007,3,2
720,2007-03-12,661.0,0.0,0.0,0.0,0.0,0.0,9.4,RS2,S0,2007,3,0
721,2007-03-13,546.0,0.0,0.0,0.0,0.0,0.0,8.7,RS2,S0,2007,3,0
722,2007-03-14,633.0,0.0,0.0,0.0,0.0,0.0,7.3,RS1,S0,2007,3,0
723,2007-03-15,560.0,0.0,0.0,0.0,0.0,0.0,7.1,RS2,S0,2007,3,0
724,2007-03-16,727.0,0.0,0.0,0.0,0.0,0.0,7.1,RS0,S0,2007,3,0
725,2007-03-17,1445.0,0.0,0.0,0.0,0.0,0.0,8.4,RS0,S0,2007,3,1
726,2007-03-18,2443.0,0.0,0.0,0.0,0.0,0.0,5.8,RS0,S0,2007,3,2
727,2007-03-19,803.0,0.0,0.0,0.0,0.0,0.0,1.9,RS1,S0,2007,3,0
728,2007-03-20,599.0,0.0,0.0,0.0,0.0,0.0,3.4,RS1,S0,2007,3,0
729,2007-03-21,691.0,0.0,0.0,0.0,0.0,0.0,2.5,RS0,S0,2007,3,0
730,2007-03-22,704.0,0.0,0.0,0.0,0.0,0.0,3.7,RS0,S0,2007,3,0
731,2007-03-23,736.0,0.0,0.0,0.0,0.0,0.0,5.6,RS1,S0,2007,3,0
732,2007-03-24,1301.0,0.0,0.0,0.0,0.0,0.0,8.3,RS0,S0,2007,3,1
733,2007-03-25,1197.0,0.0,0.0,0.0,0.0,0.0,9.7,RS2,S0,2007,3,2
734,2007-03-26,1063.0,0.0,0.0,0.0,1.0,0.0,10.0,RS2,S0,2007,3,0
735,2007-03-27,884.0,0.0,0.0,0.0,1.0,0.0,10.0,RS2,S0,2007,3,0
736,2007-03-28,845.0,0.0,0.0,0.0,1.0,0.0,11.2,RS2,S0,2007,3,0
737,2007-03-29,960.0,0.0,0.0,0.0,1.0,0.0,10.4,RS1,S0,2007,3,0
738,2007-03-30,875.0,0.0,0.0,0.0,1.0,0.0,9.4,RS1,S0,2007,3,0
739,2007-03-31,758.0,0.0,0.0,0.0,1.0,0.0,10.2,RS2,S0,2007,3,1
740,2007-04-01,1476.0,0.0,0.0,0.0,1.0,0.0,10.7,RS3,S0,2007,4,2
741,2007-04-02,1421.0,0.0,0.0,0.0,3.0,0.0,10.9,RS2,S0,2007,4,0
742,2007-04-03,1620.0,0.0,0.0,0.0,3.0,0.0,6.1,RS0,S0,2007,4,0
743,2007-04-04,1590.0,0.0,0.0,0.0,3.0,0.0,5.5,RS3,S0,2007,4,0
744,2007-04-05,1306.0,0.0,0.0,0.0,3.0,0.0,8.3,RS1,S0,2007,4,0
745,2007-04-06,1379.0,0.0,0.0,0.0,3.0,1.0,9.2,RS1,S0,2007,4,0
746,2007-04-07,1133.0,0.0,0.0,0.0,3.0,0.0,7.6,RS1,S0,2007,4,1
747,2007-04-08,556.0,0.0,0.0,0.0,3.0,0.0,9.6,RS2,S0,2007,4,2
748,2007-04-09,1061.0,0.0,0.0,0.0,3.0,1.0,10.6,RS1,S0,2007,4,0
749,2007-04-10,1621.0,0.0,0.0,0.0,3.0,0.0,11.5,RS0,S0,2007,4,0
750,2007-04-11,1293.0,0.0,0.0,0.0,2.0,0.0,12.2,RS0,S0,2007,4,0
751,2007-04-12,1050.0,0.0,0.0,0.0,2.0,0.0,13.0,RS3,S0,2007,4,0
752,2007-04-13,942.0,0.0,0.0,0.0,2.0,0.0,15.6,RS2,S0,2007,4,0
753,2007-04-14,1823.0,0.0,0.0,0.0,2.0,0.0,17.3,RS3,S0,2007,4,1
754,2007-04-15,2057.0,0.0,0.0,0.0,0.0,0.0,18.2,RS3,S0,2007,4,2
755,2007-04-16,858.0,0.0,0.0,0.0,0.0,0.0,18.8,RS3,S0,2007,4,0
756,2007-04-17,694.0,0.0,0.0,0.0,0.0,0.0,10.9,RS1,S0,2007,4,0
757,2007-04-18,642.0,0.0,0.0,0.0,0.0,0.0,8.5,RS1,S0,2007,4,0
758,2007-04-19,502.0,0.0,0.0,0.0,0.0,0.0,10.5,RS2,S0,2007,4,0
759,2007-04-20,1178.0,0.0,0.0,0.0,0.0,0.0,6.3,RS0,S0,2007,4,0
760,2007-04-21,1656.0,0.0,0.0,0.0,0.0,0.0,6.7,RS3,S0,2007,4,1
761,2007-04-22,1857.0,0.0,0.0,0.0,0.0,0.0,12.5,RS3,S0,2007,4,2
762,2007-04-23,661.0,0.0,0.0,0.0,0.0,0.0,15.8,RS2,S0,2007,4,0
763,2007-04-24,566.0,0.0,0.0,0.0,0.0,0.0,16.9,RS1,S0,2007,4,0
764,2007-04-25,723.0,0.0,0.0,0.0,0.0,0.0,19.1,RS3,S0,2007,4,0
765,2007-04-26,767.0,0.0,0.0,0.0,0.0,0.0,19.8,RS3,S0,2007,4,0
766,2007-04-27,768.0,0.0,0.0,0.0,0.0,0.0,18.4,RS3,S0,2007,4,0
767,2007-04-28,1306.0,0.0,0.0,0.0,0.0,0.0,18.7,RS3,S0,2007,4,1
768,2007-04-29,1672.0,0.0,0.0,0.0,0.0,0.0,12.7,RS2,S0,2007,4,2
769,2007-04-30,1468.0,0.0,0.0,0.0,1.0,0.0,11.5,RS2,S0,2007,4,0
770,2007-05-01,1158.0,0.0,0.0,0.0,0.0,1.0,12.4,RS3,S0,2007,5,0
771,2007-05-02,689.0,0.0,0.0,0.0,0.0,0.0,12.8,RS3,S0,2007,5,0
772,2007-05-03,478.0,0.0,0.0,0.0,0.0,0.0,13.7,RS3,S0,2007,5,0
773,2007-05-04,568.0,0.0,0.0,0.0,0.0,0.0,15.2,RS2,S0,2007,5,0
774,2007-05-05,1463.0,0.0,0.0,0.0,0.0,0.0,15.4,RS3,S0,2007,5,1
775,2007-05-06,1570.0,0.0,0.0,0.0,0.0,0.0,13.9,RS1,S0,2007,5,2
776,2007-05-07,601.0,0.0,1.0,0.0,0.0,0.0,11.8,RS0,S0,2007,5,0
777,2007-05-08,384.0,0.0,1.0,0.0,0.0,0.0,11.1,RS0,S0,2007,5,0
778,2007-05-09,535.0,0.0,1.0,0.0,0.0,0.0,12.3,RS1,S0,2007,5,0
779,2007-05-10,410.0,0.0,1.0,0.0,0.0,0.0,12.9,RS0,S0,2007,5,0
780,2007-05-11,442.0,0.0,1.0,0.0,0.0,0.0,11.1,RS0,S0,2007,5,0
781,2007-05-12,707.0,0.0,1.0,0.0,0.0,0.0,12.1,RS1,S0,2007,5,1
782,2007-05-13,1152.0,0.0,0.0,0.0,0.0,0.0,15.8,RS1,S0,2007,5,2
783,2007-05-14,653.0,0.0,0.0,0.0,0.0,0.0,15.4,RS1,S0,2007,5,0
784,2007-05-15,561.0,0.0,0.0,0.0,0.0,0.0,11.4,RS1,S0,2007,5,0
785,2007-05-16,641.0,0.0,0.0,0.0,0.0,0.0,9.9,RS0,S0,2007,5,0
786,2007-05-17,1717.0,0.0,0.0,0.0,0.0,1.0,9.1,RS1,S0,2007,5,0
787,2007-05-18,1360.0,0.0,0.0,0.0,1.0,0.0,14.1,RS3,S0,2007,5,0
788,2007-05-19,1254.0,0.0,0.0,0.0,0.0,0.0,15.3,RS2,S0,2007,5,1
789,2007-05-20,1483.0,0.0,0.0,0.0,0.0,0.0,16.5,RS1,S0,2007,5,2
790,2007-05-21,753.0,0.0,0.0,0.0,0.0,0.0,19.6,RS2,S0,2007,5,0
791,2007-05-22,613.0,0.0,0.0,0.0,0.0,0.0,17.9,RS1,S0,2007,5,0
792,2007-05-23,640.0,0.0,0.0,0.0,0.0,0.0,16.5,RS3,S0,2007,5,0
793,2007-05-24,669.0,0.0,0.0,0.0,0.0,0.0,18.5,RS3,S0,2007,5,0
794,2007-05-25,809.0,0.0,0.0,0.0,0.0,0.0,18.5,RS2,S0,2007,5,0
795,2007-05-26,1355.0,0.0,0.0,0.0,0.0,0.0,14.8,RS0,S0,2007,5,1
796,2007-05-27,2303.0,0.0,0.0,0.0,0.0,0.0,15.4,RS0,S0,2007,5,2
797,2007-05-28,2391.0,0.0,0.0,0.0,0.0,1.0,13.2,RS0,S0,2007,5,0
798,2007-05-29,1438.0,0.0,0.0,0.0,3.0,0.0,11.1,RS0,S0,2007,5,0
799,2007-05-30,705.0,0.0,0.0,0.0,0.0,0.0,13.2,RS3,S0,2007,5,0
800,2007-05-31,701.0,0.0,0.0,0.0,0.0,0.0,14.5,RS0,S0,2007,5,0
801,2007-06-01,792.0,0.0,0.0,0.0,0.0,0.0,17.4,RS3,S0,2007,6,0
802,2007-06-02,1270.0,0.0,0.0,0.0,0.0,0.0,17.6,RS2,S0,2007,6,1
803,2007-06-03,1748.0,0.0,0.0,0.0,0.0,0.0,15.4,RS0,S0,2007,6,2
804,2007-06-04,696.0,0.0,0.0,0.0,0.0,0.0,16.7,RS0,S0,2007,6,0
805,2007-06-05,685.0,0.0,0.0,0.0,0.0,0.0,18.3,RS2,S0,2007,6,0
806,2007-06-06,824.0,0.0,0.0,0.0,0.0,0.0,18.4,RS2,S0,2007,6,0
807,2007-06-07,1352.0,0.0,0.0,0.0,0.0,1.0,21.9,RS2,S0,2007,6,0
808,2007-06-08,1742.0,0.0,0.0,0.0,0.0,0.0,24.2,RS3,S0,2007,6,0
809,2007-06-09,2371.0,0.0,0.0,0.0,0.0,0.0,21.2,RS2,S0,2007,6,1
810,2007-06-10,2586.0,0.0,0.0,0.0,0.0,0.0,21.4,RS2,S0,2007,6,2
811,2007-06-11,1282.0,0.0,0.0,0.0,0.0,0.0,21.1,RS1,S0,2007,6,0
812,2007-06-12,825.0,0.0,0.0,0.0,0.0,0.0,19.0,RS1,S0,2007,6,0
813,2007-06-13,704.0,0.0,0.0,0.0,0.0,0.0,18.5,RS1,S0,2007,6,0
814,2007-06-14,855.0,0.0,0.0,0.0,0.0,0.0,18.9,RS1,S0,2007,6,0
815,2007-06-15,1012.0,0.0,0.0,0.0,0.0,0.0,18.7,RS1,S0,2007,6,0
816,2007-06-16,1405.0,0.0,0.0,0.0,0.0,0.0,16.4,RS1,S0,2007,6,1
817,2007-06-17,2127.0,0.0,0.0,0.0,0.0,0.0,16.7,RS1,S0,2007,6,2
